"employee_id";"salary_id";"name";"department"
"6088";"6088";"Dra. Roberta Oliveira";"Brinquedos"
"6089";"6089";"Emanuelly Souza";"Esportes"
"6090";"6090";"Maria Eduarda Nogueira Filho";"Casa"
"6091";"6091";"Matheus Martins";"Industrial"
"6092";"6092";"João Pedro Pereira";"Brinquedos"
"6093";"6093";"Cauã Souza";"Roupas"
"6094";"6094";"Caio Carvalho";"Eletrônicos"
"6095";"6095";"Júlia Carvalho Filho";"Eletrônicos"
"6096";"6096";"Henrique Xavier";"Eletrônicos"
"6097";"6097";"Lorraine Costa";"Crianças"
"6098";"6098";"Sarah Carvalho";"Casa"
"6099";"6099";"Sr. Gúbio Carvalho";"Roupas"
"6100";"6100";"Fabrícia Batista";"Música"
"6101";"6101";"Heitor Braga";"Sapatos"
"6102";"6102";"Gustavo Silva";"Música"
"6103";"6103";"João Miguel Albuquerque";"Jóias"
"6104";"6104";"Isabel Martins";"Jogos"
"6105";"6105";"Cecília Franco";"Beleza"
"6106";"6106";"Lucas Oliveira";"Computadores"
"6107";"6107";"Felipe Costa";"Turismo"
"6108";"6108";"Fabiano Martins";"Computadores"
"6109";"6109";"Dr. Víctor Martins";"Mercearia"
"6110";"6110";"Isabella Barros";"Jogos"
"6111";"6111";"Ladislau Oliveira";"Casa"
"6112";"6112";"Isis Oliveira Neto";"Música"
"6113";"6113";"Roberto Albuquerque";"Brinquedos"
"6114";"6114";"Larissa Nogueira";"Computadores"
"6115";"6115";"Fábio Reis Neto";"Turismo"
"6116";"6116";"Murilo Franco Filho";"Ferramentas"
"6117";"6117";"Yuri Braga";"Jóias"
"6118";"6118";"Ofélia Batista";"Jardim"
"6119";"6119";"Daniel Macedo";"Computadores"
"6120";"6120";"Felipe Moraes Jr.";"Mercearia"
"6121";"6121";"Nataniel Santos";"Casa"
"6122";"6122";"Fábio Moraes";"Jardim"
"6123";"6123";"Clara Costa";"Bebê"
"6124";"6124";"Suélen Braga";"Bebê"
"6125";"6125";"Marcela Braga";"Automotivo"
"6126";"6126";"Antonella Melo";"Música"
"6127";"6127";"Alexandre Macedo";"Automotivo"
"6128";"6128";"Davi Lucca Moraes";"Ferramentas"
"6129";"6129";"Helena Moreira";"Bebê"
"6130";"6130";"Pablo Silva";"Livros"
"6131";"6131";"Srta. Clara Reis";"Filmes"
"6132";"6132";"Bernardo Reis";"Saúde"
"6133";"6133";"Marcelo Braga Jr.";"Sapatos"
"6134";"6134";"Pedro Henrique Batista";"Turismo"
"6135";"6135";"Noah Braga";"Jóias"
"6136";"6136";"Carlos Saraiva";"Casa"
"6137";"6137";"Suélen Pereira";"Livros"
"6138";"6138";"Caio Batista";"Computadores"
"6139";"6139";"Murilo Reis";"Música"
"6140";"6140";"Pedro Henrique Silva";"Saúde"
"6141";"6141";"Kléber Carvalho";"Mercearia"
"6142";"6142";"Pedro Henrique Carvalho";"Música"
"6143";"6143";"Eduardo Melo";"Crianças"
"6144";"6144";"Talita Souza";"Livros"
"6145";"6145";"Ana Clara Saraiva";"Ferramentas"
"6146";"6146";"Deneval Oliveira";"Brinquedos"
"6147";"6147";"Silas Macedo";"Mercearia"
"6148";"6148";"Júlio César Pereira";"Beleza"
"6149";"6149";"Norberto Batista";"Livros"
"6150";"6150";"Marcos Carvalho";"Jardim"
"6151";"6151";"Heloísa Martins";"Industrial"
"6152";"6152";"Beatriz Pereira";"Casa"
"6153";"6153";"Janaína Franco";"Roupas"
"6154";"6154";"Roberta Pereira Jr.";"Automotivo"
"6155";"6155";"João Pedro Nogueira";"Sapatos"
"6156";"6156";"Elísio Macedo";"Computadores"
"6157";"6157";"Srta. Morgana Costa";"Saúde"
"6158";"6158";"Meire Costa";"Sapatos"
"6159";"6159";"Janaína Braga";"Industrial"
"6160";"6160";"Noah Saraiva";"Jogos"
"6161";"6161";"Lívia Saraiva Neto";"Jardim"
"6162";"6162";"Sr. Bernardo Reis";"Eletrônicos"
"6163";"6163";"Rebeca Souza";"Casa"
"6164";"6164";"Feliciano Melo";"Sapatos"
"6165";"6165";"Valentina Albuquerque";"Turismo"
"6166";"6166";"Célia Batista";"Livros"
"6167";"6167";"Núbia Santos";"Crianças"
"6168";"6168";"Aline Braga";"Mercearia"
"6169";"6169";"Lorraine Costa";"Filmes"
"6170";"6170";"Marina Pereira";"Crianças"
"6171";"6171";"Natália Santos";"Industrial"
"6172";"6172";"Rebeca Braga";"Industrial"
"6173";"6173";"Ígor Silva Neto";"Eletrônicos"
"6174";"6174";"Yango Carvalho";"Beleza"
"6175";"6175";"Yango Saraiva";"Computadores"
"6176";"6176";"Matheus Souza";"Música"
"6177";"6177";"Alessandra Reis";"Brinquedos"
"6178";"6178";"Rafael Barros";"Livros"
"6179";"6179";"Vitória Albuquerque";"Crianças"
"6180";"6180";"Lorena Pereira";"Bebê"
"6181";"6181";"Natália Silva";"Jóias"
"6182";"6182";"Rafaela Braga Neto";"Jardim"
"6183";"6183";"Nicolas Melo";"Bebê"
"6184";"6184";"Alice Franco";"Brinquedos"
"6185";"6185";"Silas Nogueira";"Sapatos"
"6186";"6186";"Dr. Salvador Franco";"Saúde"
"6187";"6187";"Joaquim Oliveira Jr.";"Turismo"
"6188";"6188";"Sr. Arthur Moreira";"Jóias"
"6189";"6189";"Kléber Batista";"Crianças"
"6190";"6190";"Dr. Enzo Moraes";"Crianças"
"6191";"6191";"Srta. Lara Xavier";"Sapatos"
"6192";"6192";"Alessandro Macedo";"Esportes"
"6193";"6193";"Tertuliano Oliveira";"Industrial"
"6194";"6194";"Elísio Albuquerque";"Livros"
"6195";"6195";"Marina Moreira";"Esportes"
"6196";"6196";"Marcelo Albuquerque";"Música"
"6197";"6197";"Mariana Pereira";"Bebê"
"6198";"6198";"Alice Franco";"Jogos"
"6199";"6199";"Bryan Barros Neto";"Casa"
"6200";"6200";"Heloísa Santos";"Jogos"
"6201";"6201";"César Barros";"Sapatos"
"6202";"6202";"Sarah Costa";"Computadores"
"6203";"6203";"Salvador Souza";"Filmes"
"6204";"6204";"Fabrício Batista";"Música"
"6205";"6205";"Mércia Silva";"Sapatos"
"6206";"6206";"Murilo Souza";"Filmes"
"6207";"6207";"Júlia Souza";"Ferramentas"
"6208";"6208";"Hugo Nogueira Jr.";"Roupas"
"6209";"6209";"Marcela Xavier Jr.";"Casa"
"6210";"6210";"Víctor Albuquerque";"Livros"
"6211";"6211";"Lavínia Pereira";"Roupas"
"6212";"6212";"Hélio Melo";"Automotivo"
"6213";"6213";"Rebeca Silva";"Eletrônicos"
"6214";"6214";"Liz Nogueira";"Esportes"
"6215";"6215";"Giovanna Barros";"Brinquedos"
"6216";"6216";"Clara Xavier";"Mercearia"
"6217";"6217";"Sra. Sílvia Souza";"Casa"
"6218";"6218";"Yuri Barros";"Música"
"6219";"6219";"Guilherme Santos";"Esportes"
"6220";"6220";"Maria Eduarda Batista";"Música"
"6221";"6221";"Srta. Ofélia Moraes";"Industrial"
"6222";"6222";"Alexandre Barros";"Automotivo"
"6223";"6223";"Sophia Melo";"Beleza"
"6224";"6224";"Sr. Washington Macedo";"Música"
"6225";"6225";"Paula Macedo Filho";"Filmes"
"6226";"6226";"Bryan Melo";"Esportes"
"6227";"6227";"Warley Melo";"Eletrônicos"
"6228";"6228";"Danilo Moreira Filho";"Industrial"
"6229";"6229";"Maria Clara Braga";"Mercearia"
"6230";"6230";"Paula Xavier";"Saúde"
"6231";"6231";"Helena Martins";"Eletrônicos"
"6232";"6232";"Joaquim Batista";"Casa"
"6233";"6233";"Eduardo Xavier";"Ferramentas"
"6234";"6234";"Emanuelly Braga";"Turismo"
"6235";"6235";"Gúbio Oliveira";"Brinquedos"
"6236";"6236";"Víctor Albuquerque";"Beleza"
"6237";"6237";"Caio Nogueira";"Computadores"
"6238";"6238";"Mariana Nogueira Jr.";"Jogos"
"6239";"6239";"Suélen Barros";"Esportes"
"6240";"6240";"Fábio Melo";"Bebê"
"6241";"6241";"Breno Braga";"Mercearia"
"6242";"6242";"Yago Macedo";"Computadores"
"6243";"6243";"Cecília Xavier";"Jóias"
"6244";"6244";"Lavínia Martins";"Esportes"
"6245";"6245";"Lara Moreira";"Ferramentas"
"6246";"6246";"Dr. Miguel Costa";"Jogos"
"6247";"6247";"Danilo Silva";"Bebê"
"6248";"6248";"João Carvalho";"Eletrônicos"
"6249";"6249";"Fábio Braga";"Automotivo"
"6250";"6250";"Suélen Barros";"Jóias"
"6251";"6251";"Isabelly Braga";"Mercearia"
"6252";"6252";"Suélen Saraiva";"Livros"
"6253";"6253";"Pablo Braga";"Turismo"
"6254";"6254";"Enzo Gabriel Oliveira";"Esportes"
"6255";"6255";"Yuri Reis Neto";"Beleza"
"6256";"6256";"Miguel Saraiva";"Jóias"
"6257";"6257";"João Miguel Souza";"Brinquedos"
"6258";"6258";"Alessandra Silva";"Bebê"
"6259";"6259";"Célia Moraes";"Jardim"
"6260";"6260";"Ricardo Macedo Filho";"Filmes"
"6261";"6261";"Warley Pereira";"Industrial"
"6262";"6262";"Dr. César Franco";"Bebê"
"6263";"6263";"Théo Melo";"Jogos"
"6264";"6264";"Lavínia Saraiva";"Brinquedos"
"6265";"6265";"Danilo Nogueira";"Sapatos"
"6266";"6266";"Suélen Saraiva";"Jardim"
"6267";"6267";"Pablo Albuquerque Neto";"Mercearia"
"6268";"6268";"Enzo Saraiva";"Mercearia"
"6269";"6269";"Célia Martins";"Turismo"
"6270";"6270";"Dra. Rafaela Barros";"Ferramentas"
"6271";"6271";"Dr. Marcos Saraiva";"Livros"
"6272";"6272";"Arthur Nogueira";"Sapatos"
"6273";"6273";"Nataniel Xavier";"Ferramentas"
"6274";"6274";"Murilo Pereira Neto";"Beleza"
"6275";"6275";"Suélen Batista Filho";"Casa"
"6276";"6276";"Pietro Costa";"Jogos"
"6277";"6277";"Sr. Pedro Henrique Batista";"Ferramentas"
"6278";"6278";"Meire Nogueira";"Brinquedos"
"6279";"6279";"Suélen Batista";"Jogos"
"6280";"6280";"Hélio Barros";"Casa"
"6281";"6281";"Pablo Melo";"Eletrônicos"
"6282";"6282";"Isaac Moraes";"Crianças"
"6283";"6283";"Salvador Moraes";"Roupas"
"6284";"6284";"Roberto Melo";"Brinquedos"
"6285";"6285";"Lucca Melo Jr.";"Jóias"
"6286";"6286";"Warley Souza";"Filmes"
"6287";"6287";"Joana Silva";"Roupas"
"6288";"6288";"Dalila Santos";"Jardim"
"6289";"6289";"Paula Saraiva";"Eletrônicos"
"6290";"6290";"Esther Braga";"Crianças"
"6291";"6291";"Roberta Braga";"Jogos"
"6292";"6292";"Feliciano Costa";"Jóias"
"6293";"6293";"Ricardo Saraiva";"Roupas"
"6294";"6294";"Júlio Batista";"Roupas"
"6295";"6295";"Meire Martins";"Saúde"
"6296";"6296";"Helena Nogueira";"Industrial"
"6297";"6297";"Hélio Batista";"Casa"
"6298";"6298";"Bruna Saraiva";"Crianças"
"6299";"6299";"Nataniel Batista";"Jóias"
"6300";"6300";"Liz Costa";"Livros"
"6301";"6301";"Caio Melo Filho";"Eletrônicos"
"6302";"6302";"Júlia Souza Jr.";"Ferramentas"
"6303";"6303";"Maria Clara Franco";"Crianças"
"6304";"6304";"Ladislau Silva";"Música"
"6305";"6305";"Fabiano Batista";"Industrial"
"6306";"6306";"Benjamin Moraes";"Beleza"
"6307";"6307";"Suélen Albuquerque";"Brinquedos"
"6308";"6308";"Lorenzo Albuquerque";"Jogos"
"6309";"6309";"Laura Macedo";"Mercearia"
"6310";"6310";"Hélio Pereira";"Jogos"
"6311";"6311";"Sr. Isaac Pereira";"Casa"
"6312";"6312";"Emanuel Martins";"Computadores"
"6313";"6313";"Antonella Moraes";"Eletrônicos"
"6314";"6314";"Aline Souza";"Mercearia"
"6315";"6315";"Mariana Martins";"Turismo"
"6316";"6316";"Washington Martins";"Roupas"
"6317";"6317";"Júlio César Oliveira";"Ferramentas"
"6318";"6318";"Eloá Martins";"Música"
"6319";"6319";"Norberto Silva";"Sapatos"
"6320";"6320";"Giovanna Moreira";"Música"
"6321";"6321";"Gúbio Martins Jr.";"Jóias"
"6322";"6322";"Vicente Braga";"Jardim"
"6323";"6323";"Isabelly Braga";"Jardim"
"6324";"6324";"Alessandra Pereira Neto";"Saúde"
"6325";"6325";"Davi Lucca Moreira";"Automotivo"
"6326";"6326";"Antonella Nogueira";"Esportes"
"6327";"6327";"Heloísa Oliveira";"Beleza"
"6328";"6328";"Marcela Melo";"Sapatos"
"6329";"6329";"Ricardo Moreira";"Jóias"
"6330";"6330";"Lorenzo Santos";"Eletrônicos"
"6331";"6331";"Salvador Oliveira";"Crianças"
"6332";"6332";"Helena Barros";"Crianças"
"6333";"6333";"Meire Carvalho";"Computadores"
"6334";"6334";"Raul Barros Neto";"Esportes"
"6335";"6335";"Karla Xavier Filho";"Ferramentas"
"6336";"6336";"César Souza";"Jardim"
"6337";"6337";"Sra. Roberta Oliveira";"Jóias"
"6338";"6338";"Lorraine Souza Filho";"Crianças"
"6339";"6339";"João Lucas Moraes";"Jogos"
"6340";"6340";"Davi Santos";"Eletrônicos"
"6341";"6341";"Natália Santos";"Sapatos"
"6342";"6342";"Elísio Barros";"Beleza"
"6343";"6343";"Lucas Saraiva";"Jóias"
"6344";"6344";"Deneval Saraiva";"Jóias"
"6345";"6345";"Maria Eduarda Reis";"Computadores"
"6346";"6346";"Frederico Franco";"Eletrônicos"
"6347";"6347";"Bruna Moraes";"Música"
"6348";"6348";"Beatriz Oliveira";"Mercearia"
"6349";"6349";"Lorraine Franco";"Automotivo"
"6350";"6350";"Júlio César Macedo Filho";"Crianças"
"6351";"6351";"Pablo Reis";"Jardim"
"6352";"6352";"Lorenzo Melo";"Jogos"
"6353";"6353";"Isabelly Martins";"Industrial"
"6354";"6354";"Maria Clara Martins Jr.";"Casa"
"6355";"6355";"Alícia Barros";"Mercearia"
"6356";"6356";"Feliciano Nogueira";"Saúde"
"6357";"6357";"Karla Reis";"Sapatos"
"6358";"6358";"Júlio César Batista";"Beleza"
"6359";"6359";"Marcos Silva";"Roupas"
"6360";"6360";"Srta. Clara Santos";"Beleza"
"6361";"6361";"João Costa";"Ferramentas"
"6362";"6362";"Heloísa Santos";"Beleza"
"6363";"6363";"Eduarda Xavier";"Computadores"
"6364";"6364";"Lorenzo Braga Filho";"Automotivo"
"6365";"6365";"Ana Luiza Souza";"Música"
"6366";"6366";"Benjamin Braga";"Esportes"
"6367";"6367";"Samuel Pereira Neto";"Bebê"
"6368";"6368";"Isabela Macedo";"Eletrônicos"
"6369";"6369";"Maria Silva";"Brinquedos"
"6370";"6370";"Felícia Braga";"Saúde"
"6371";"6371";"César Macedo";"Eletrônicos"
"6372";"6372";"Roberta Saraiva";"Filmes"
"6373";"6373";"César Batista";"Ferramentas"
"6374";"6374";"Fabrícia Melo";"Crianças"
"6375";"6375";"Fabrícia Albuquerque";"Eletrônicos"
"6376";"6376";"Eduarda Moreira";"Saúde"
"6377";"6377";"Marcelo Souza";"Casa"
"6378";"6378";"Henrique Moraes";"Jóias"
"6379";"6379";"Srta. Maria Júlia Batista";"Filmes"
"6380";"6380";"Márcia Albuquerque";"Crianças"
"6381";"6381";"Caio Batista";"Música"
"6382";"6382";"Helena Silva Neto";"Industrial"
"6383";"6383";"Ana Clara Braga Jr.";"Música"
"6384";"6384";"Dr. Arthur Oliveira";"Jogos"
"6385";"6385";"Marina Nogueira";"Jardim"
"6386";"6386";"Deneval Melo";"Filmes"
"6387";"6387";"Antonella Melo";"Jardim"
"6388";"6388";"Márcia Barros";"Roupas"
"6389";"6389";"Laura Moreira";"Filmes"
"6390";"6390";"Pedro Martins";"Casa"
"6391";"6391";"Lara Melo";"Casa"
"6392";"6392";"Maria Luiza Macedo";"Mercearia"
"6393";"6393";"Félix Braga";"Crianças"
"6394";"6394";"Isabella Moraes Filho";"Automotivo"
"6395";"6395";"Dr. Miguel Albuquerque";"Crianças"
"6396";"6396";"Srta. Margarida Reis";"Jogos"
"6397";"6397";"Sr. Hugo Silva";"Sapatos"
"6398";"6398";"Yasmin Barros";"Brinquedos"
"6399";"6399";"Lavínia Moreira";"Brinquedos"
"6400";"6400";"Rebeca Batista";"Esportes"
"6401";"6401";"Alícia Santos Neto";"Brinquedos"
"6402";"6402";"Leonardo Oliveira";"Livros"
"6403";"6403";"Bernardo Xavier";"Livros"
"6404";"6404";"Heloísa Xavier";"Turismo"
"6405";"6405";"Fabrício Martins";"Eletrônicos"
"6406";"6406";"Helena Moraes";"Crianças"
"6407";"6407";"Danilo Xavier";"Roupas"
"6408";"6408";"João Lucas Reis";"Música"
"6409";"6409";"Helena Macedo";"Jóias"
"6410";"6410";"Liz Nogueira";"Jardim"
"6411";"6411";"Carlos Pereira";"Sapatos"
"6412";"6412";"Ana Júlia Macedo";"Saúde"
"6413";"6413";"Sr. Yago Nogueira";"Filmes"
"6414";"6414";"Lorenzo Xavier";"Jóias"
"6415";"6415";"Sr. Danilo Xavier";"Bebê"
"6416";"6416";"Dra. Rafaela Nogueira";"Roupas"
"6417";"6417";"Yuri Macedo";"Casa"
"6418";"6418";"Mércia Moreira Jr.";"Ferramentas"
"6419";"6419";"Isabel Oliveira Neto";"Mercearia"
"6420";"6420";"Lorraine Carvalho";"Eletrônicos"
"6421";"6421";"Maria Luiza Souza";"Crianças"
"6422";"6422";"Dra. Meire Santos";"Eletrônicos"
"6423";"6423";"Mariana Barros";"Industrial"
"6424";"6424";"Nicolas Melo";"Automotivo"
"6425";"6425";"Tertuliano Costa";"Brinquedos"
"6426";"6426";"Isabelly Silva";"Jogos"
"6427";"6427";"Srta. Lorraine Souza";"Jogos"
"6428";"6428";"Lavínia Pereira";"Automotivo"
"6429";"6429";"Víctor Macedo";"Beleza"
"6430";"6430";"Marcos Nogueira";"Mercearia"
"6431";"6431";"Maria Costa";"Sapatos"
"6432";"6432";"Raul Barros";"Industrial"
"6433";"6433";"Samuel Macedo";"Casa"
"6434";"6434";"Bernardo Franco Filho";"Sapatos"
"6435";"6435";"Ana Laura Moreira";"Roupas"
"6436";"6436";"Talita Moreira";"Jardim"
"6437";"6437";"Alessandra Pereira Neto";"Automotivo"
"6438";"6438";"Maitê Nogueira";"Esportes"
"6439";"6439";"Dra. Elisa Braga";"Computadores"
"6440";"6440";"Meire Albuquerque";"Casa"
"6441";"6441";"Cauã Santos";"Industrial"
"6442";"6442";"Larissa Albuquerque Filho";"Turismo"
"6443";"6443";"Noah Macedo";"Mercearia"
"6444";"6444";"Dra. Roberta Braga";"Jardim"
"6445";"6445";"Maria Júlia Nogueira";"Roupas"
"6446";"6446";"Márcia Moraes";"Jóias"
"6447";"6447";"Ladislau Santos";"Beleza"
"6448";"6448";"Bruna Braga";"Eletrônicos"
"6449";"6449";"Sara Silva Neto";"Eletrônicos"
"6450";"6450";"Enzo Braga";"Industrial"
"6451";"6451";"Benício Braga";"Livros"
"6452";"6452";"Fabrícia Albuquerque";"Jóias"
"6453";"6453";"Carla Moraes";"Jardim"
"6454";"6454";"Isis Pereira";"Mercearia"
"6455";"6455";"Vicente Albuquerque";"Computadores"
"6456";"6456";"Deneval Batista";"Beleza"
"6457";"6457";"Janaína Macedo Filho";"Ferramentas"
"6458";"6458";"Isabel Saraiva";"Esportes"
"6459";"6459";"Alessandro Moraes";"Jardim"
"6460";"6460";"Nataniel Macedo";"Industrial"
"6461";"6461";"Nicolas Moreira";"Brinquedos"
"6462";"6462";"Isabel Braga";"Computadores"
"6463";"6463";"Sra. Sara Moraes";"Sapatos"
"6464";"6464";"Marcos Batista";"Eletrônicos"
"6465";"6465";"Srta. Emanuelly Carvalho";"Filmes"
"6466";"6466";"Ana Luiza Martins";"Saúde"
"6467";"6467";"Margarida Batista";"Saúde"
"6468";"6468";"Paulo Melo";"Jardim"
"6469";"6469";"Yuri Silva";"Brinquedos"
"6470";"6470";"Melissa Melo";"Computadores"
"6471";"6471";"Yago Nogueira";"Turismo"
"6472";"6472";"Natália Moraes";"Sapatos"
"6473";"6473";"Lavínia Xavier Jr.";"Crianças"
"6474";"6474";"Maria Eduarda Martins Neto";"Casa"
"6475";"6475";"Maria Clara Souza";"Esportes"
"6476";"6476";"Sr. Yuri Moreira";"Ferramentas"
"6477";"6477";"Melissa Franco";"Mercearia"
"6478";"6478";"Meire Costa";"Bebê"
"6479";"6479";"Paula Souza";"Roupas"
"6480";"6480";"Paulo Albuquerque";"Mercearia"
"6481";"6481";"Emanuelly Costa";"Eletrônicos"
"6482";"6482";"João Albuquerque Filho";"Saúde"
"6483";"6483";"César Martins";"Eletrônicos"
"6484";"6484";"Danilo Carvalho";"Jogos"
"6485";"6485";"Vicente Saraiva";"Filmes"
"6486";"6486";"Maria Helena Saraiva";"Crianças"
"6487";"6487";"Deneval Reis";"Jardim"
"6488";"6488";"Sarah Macedo";"Livros"
"6489";"6489";"Henrique Souza";"Filmes"
"6490";"6490";"Dr. Hélio Silva";"Jóias"
"6491";"6491";"Norberto Nogueira";"Casa"
"6492";"6492";"Sra. Sarah Souza";"Crianças"
"6493";"6493";"Janaína Souza";"Ferramentas"
"6494";"6494";"Cecília Batista";"Turismo"
"6495";"6495";"Alice Moreira";"Crianças"
"6496";"6496";"Marcos Santos";"Computadores"
"6497";"6497";"Sr. Frederico Xavier";"Sapatos"
"6498";"6498";"Joaquim Albuquerque";"Turismo"
"6499";"6499";"Alícia Nogueira Neto";"Música"
"6500";"6500";"Maria Luiza Reis";"Turismo"
"6501";"6501";"Félix Moreira Neto";"Automotivo"
"6502";"6502";"Maria Cecília Reis";"Industrial"
"6503";"6503";"Esther Silva";"Jogos"
"6504";"6504";"Sr. Lucas Souza";"Esportes"
"6505";"6505";"Marli Carvalho Jr.";"Filmes"
"6506";"6506";"Clara Pereira";"Casa"
"6507";"6507";"Félix Batista";"Industrial"
"6508";"6508";"Manuela Braga";"Industrial"
"6509";"6509";"João Pedro Melo Neto";"Computadores"
"6510";"6510";"Miguel Martins Neto";"Ferramentas"
"6511";"6511";"Matheus Nogueira";"Turismo"
"6512";"6512";"Maria Clara Batista";"Filmes"
"6513";"6513";"Maria Cecília Barros";"Bebê"
"6514";"6514";"Kléber Xavier";"Esportes"
"6515";"6515";"Lívia Santos";"Computadores"
"6516";"6516";"Washington Braga";"Jardim"
"6517";"6517";"Benício Braga";"Jogos"
"6518";"6518";"Fabrício Franco";"Beleza"
"6519";"6519";"Karla Santos";"Sapatos"
"6520";"6520";"Srta. Carla Braga";"Computadores"
"6521";"6521";"Kléber Xavier";"Jóias"
"6522";"6522";"Rebeca Costa";"Crianças"
"6523";"6523";"Dr. Vitor Moreira";"Beleza"
"6524";"6524";"Dr. Elísio Batista";"Beleza"
"6525";"6525";"Bernardo Nogueira Neto";"Música"
"6526";"6526";"Vitor Silva";"Automotivo"
"6527";"6527";"Yango Martins";"Jogos"
"6528";"6528";"Mércia Albuquerque";"Jóias"
"6529";"6529";"Emanuelly Reis";"Computadores"
"6530";"6530";"Carlos Franco";"Computadores"
"6531";"6531";"Valentina Moraes";"Casa"
"6532";"6532";"Alice Saraiva";"Jogos"
"6533";"6533";"César Melo";"Brinquedos"
"6534";"6534";"Isis Albuquerque";"Sapatos"
"6535";"6535";"Pedro Henrique Macedo Filho";"Beleza"
"6536";"6536";"Matheus Reis";"Jogos"
"6537";"6537";"Isis Nogueira";"Beleza"
"6538";"6538";"Lorraine Souza";"Computadores"
"6539";"6539";"Paula Melo Neto";"Turismo"
"6540";"6540";"Noah Xavier Neto";"Eletrônicos"
"6541";"6541";"Anthony Pereira";"Música"
"6542";"6542";"Laura Costa";"Bebê"
"6543";"6543";"Roberta Moraes Neto";"Beleza"
"6544";"6544";"Dr. Gustavo Braga";"Crianças"
"6545";"6545";"Yuri Oliveira";"Ferramentas"
"6546";"6546";"Maria Luiza Macedo";"Ferramentas"
"6547";"6547";"Morgana Franco Filho";"Ferramentas"
"6548";"6548";"Rafael Batista";"Eletrônicos"
"6549";"6549";"Isabella Macedo";"Jóias"
"6550";"6550";"Sara Macedo";"Música"
"6551";"6551";"Maria Júlia Carvalho";"Mercearia"
"6552";"6552";"Nicolas Silva";"Jogos"
"6553";"6553";"Gabriel Saraiva";"Roupas"
"6554";"6554";"Víctor Silva";"Jóias"
"6555";"6555";"Enzo Saraiva Neto";"Beleza"
"6556";"6556";"Isabela Moreira";"Computadores"
"6557";"6557";"Ladislau Silva";"Sapatos"
"6558";"6558";"Manuela Souza";"Crianças"
"6559";"6559";"Anthony Souza Filho";"Crianças"
"6560";"6560";"Rafael Oliveira";"Crianças"
"6561";"6561";"Antônio Silva Jr.";"Roupas"
"6562";"6562";"Víctor Xavier";"Saúde"
"6563";"6563";"Laura Martins";"Bebê"
"6564";"6564";"Ana Luiza Martins";"Automotivo"
"6565";"6565";"Carlos Martins Filho";"Saúde"
"6566";"6566";"Dr. Davi Albuquerque";"Brinquedos"
"6567";"6567";"Gustavo Melo";"Eletrônicos"
"6568";"6568";"Feliciano Franco";"Livros"
"6569";"6569";"Júlia Reis";"Esportes"
"6570";"6570";"Roberto Albuquerque";"Industrial"
"6571";"6571";"Maria Cecília Albuquerque";"Jardim"
"6572";"6572";"Benjamin Souza";"Livros"
"6573";"6573";"Júlia Silva";"Crianças"
"6574";"6574";"Daniel Saraiva";"Turismo"
"6575";"6575";"Isabel Pereira";"Ferramentas"
"6576";"6576";"Ofélia Carvalho";"Brinquedos"
"6577";"6577";"Júlia Moraes";"Filmes"
"6578";"6578";"Arthur Saraiva";"Jardim"
"6579";"6579";"Sophia Oliveira";"Beleza"
"6580";"6580";"Lavínia Pereira Jr.";"Casa"
"6581";"6581";"Ladislau Batista";"Brinquedos"
"6582";"6582";"Laura Santos";"Bebê"
"6583";"6583";"Enzo Macedo";"Casa"
"6584";"6584";"Anthony Albuquerque";"Jogos"
"6585";"6585";"Ígor Xavier Filho";"Beleza"
"6586";"6586";"Antônio Batista";"Jogos"
"6587";"6587";"Srta. Eloá Franco";"Brinquedos"
"6588";"6588";"Murilo Moreira Neto";"Brinquedos"
"6589";"6589";"Marcos Carvalho";"Jogos"
"6590";"6590";"Alice Macedo";"Crianças"
"6591";"6591";"Sr. Benício Santos";"Computadores"
"6592";"6592";"Giovanna Souza";"Filmes"
"6593";"6593";"Talita Albuquerque";"Eletrônicos"
"6594";"6594";"Dra. Mércia Melo";"Beleza"
"6595";"6595";"Marli Oliveira";"Computadores"
"6596";"6596";"Isaac Oliveira";"Jardim"
"6597";"6597";"Sara Silva";"Roupas"
"6598";"6598";"Mariana Carvalho";"Filmes"
